id,category,query1,query2,label
1324,胸膜炎,"支气管肺炎,胸膜炎,不能吃什么",支气管肺炎是咳嗽引起的吗,0
1433,胸膜炎,胸膜炎会导致蛋白流失吗？,蛋白流失严重吗,0
264,胸膜炎,肺部感染胸膜炎好治疗吗？,肺部感染胸膜炎怎么办？,0
1208,胸膜炎,胸膜炎做CT能查出来吗,CT检查出胸膜炎，请问该如何治疗？,0
382,胸膜炎,胸膜炎发烧到38度正常吗？,胸膜炎发烧怎么降温,0
5668,感冒,喂奶能吃速效伤风感冒胶囊吗,哺乳期感冒了能吃哪些感冒药？,0
1240,感冒,一岁小孩经常流鼻涕怎么办？,孩子总咳嗽怎么办？,0
1036,感冒,怀孕期间感冒了可以吃感冒药吗,怀孕期间感冒怎么办,0
5494,感冒,全身无力酸痛没劲是怎么回事？感冒了吗？,感冒全身酸软无力怎么办？,0
1294,感冒,怀孕45天，严重感冒怎么办,怀孕45天，严重感冒怎么治？,1
5437,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清有什么影响吗,1
4664,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕能服用头孢类的药吗,0
4871,感冒,宝宝为什么老是流鼻涕?,宝宝老是流鼻涕怎么回事?,1
5791,感冒,感冒引起耳朵疼怎么办？,感冒造成耳朵疼该怎么办？,1
5261,感冒,感冒了吃药时可以喝茶叶水吗？,感冒了吃药时茶叶水能服用吗？,1
4846,感冒,孕妇感冒可以喝红糖煮姜水吗,孕妇感冒可不可喝红糖煮姜水吗,1
5542,感冒,宝宝打喷嚏流鼻涕吃什么药好得快,宝宝打喷嚏流鼻涕最适合吃什么药？,1
4813,感冒,孕妇感冒了能喝板蓝根吗？,孕妇感冒了是不是尽量别吃药,0
4716,感冒,怀孕16周多感冒了怎么办,怀孕17周多感冒了怎么办如何是好？,1
5953,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期能吃感冒药吗,0
4386,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕咳嗽应该开些什么药,1
4566,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒吃什么药好呢？,1
6126,感冒,11个月的宝宝老是流鼻涕怎么办,11个月大孩子老是流鼻涕怎么治,1
1271,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,宝宝鼻塞流鼻涕能吃什么药管用？,0
5528,感冒,怀孕期间感冒对胎儿有哪些影响,怀孕期间感冒可以喝姜汤吗,0
1189,感冒,我宝宝老流鼻涕怎么回事,宝宝一直淌鼻涕是怎么回事？,1
4774,感冒,请问孕妇感冒能吃什么药？,孕妇感冒不能吃药吗,0
4805,感冒,孕妇感冒了能喝板蓝根吗？,孕妇感冒可以喝板蓝根吗,1
1266,感冒,"我感冒引起的嗓子哑,怎么办?",感冒了嗓子哑了该吃什么药？,0
4766,感冒,宝宝流清鼻涕是感冒了吗,宝宝流清鼻涕可能是感冒了？,1
4450,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间吃了感冒药有影响没有?,1
4630,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样,1
6042,感冒,婴儿流鼻涕变成鼻塞怎么办啊,宝宝流鼻涕变成鼻塞怎么办才好,1
5965,感冒,感冒以后吃了几天药不见效怎么办,感冒以后应该注意什么,0
5781,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,刚出生十多天的宝宝鼻塞流鼻涕该怎么做？,1
5584,感冒,孕妇可以吃的感冒药有哪些牌子,孕妇吃的食物用特别清洗吗,0
5275,感冒,感冒期间能怀孕吗请问？,感冒期间能不能怀孕请问？,1
1164,感冒,妈妈感冒了还可以喂母乳吗？,妈妈感冒了能不能喂母乳？,1
5580,感冒,孕妇可以吃的感冒药有哪些牌子,孕妇能不能吃感冒药？,0
1217,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕是感冒引起的吗,0
5985,感冒,孕妇有轻微感冒该怎么办？,孕妇轻微感冒应该在饮食上注意什么,0
4418,感冒,擤鼻涕把耳朵堵了怎么办,擤鼻涕把耳朵堵了会造成耳鸣吗,0
4792,感冒,请问：我为什么经常感冒？,请问：我经常感冒可以长期服抗生素吗,0
1078,感冒,请问感冒的时候可以喝枸杞吗？,请问感冒的时候可不可以喝枸杞？,1
4468,感冒,吃感冒药后多久可以怀孕？,备孕期间需要服用叶酸片吗,0
4364,感冒,宝宝胃肠性感冒的症状表现是什么,多大的宝宝容易患胃肠性感冒,0
5170,感冒,经常感冒是怎么引起的啊？,经常感冒是怎么回事啊？,1
4574,感冒,哺乳期感冒吃什么药能好？,哺乳期妈妈感冒用和宝宝分开吗？,0
1095,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕的特效药,0
5465,感冒,孕妇感冒了，对胎儿有影响吗？,怀孕前吃的感冒药对胎儿有什么影响？,0
4953,感冒,新康泰克通气鼻贴孕妇能用吗?,新康泰克通气鼻贴的原理,0
5036,感冒,怀孕第一个月吃感冒药有影响吗？,怀孕第一个月吃感冒药影响大吗,1
6240,感冒,感冒流鼻涕头疼发热全身出虚汗怎么回事,感冒都会出现哪些症状,0
4393,感冒,妈妈感冒了还可以喂奶吗？,妈妈感冒了能传染给宝宝吗？,0
4768,感冒,宝宝流清鼻涕是感冒了吗,宝宝流清鼻涕是什么感冒,0
6239,感冒,感冒流鼻涕头疼发热全身出虚汗怎么回事,感冒流鼻涕头疼发热吃什么药,0
979,感冒,两个月的宝宝有点流鼻涕怎么办？,两个月的宝宝有点流鼻涕有什么办法？,1
6238,感冒,感冒流鼻涕头疼发热全身出虚汗怎么回事,流鼻涕头疼发热全身出虚汗是什么病？,0
6051,感冒,感冒药和退烧药能一起吃吗？,感冒药和退烧药一起吃可以吗,1
5269,感冒,感冒了吃药时可以喝茶叶水吗？,风热型感冒吃什么药好,0
6202,感冒,感冒好了后鼻孔里都是黄浓鼻涕怎么办,感冒好了后鼻孔里都是黄浓鼻涕是什么原因,1
5421,感冒,心脏偶尔快速跳动是怎么回事？,心脏偶尔快速跳动是什么情况？,1
6039,感冒,感冒鼻塞流鼻涕打喷嚏怎么办,感冒引起的鼻塞流鼻涕打喷嚏会不会恶化,0
1338,感冒,怀孕16周多感冒了怎么办?,怀了孩子有16周了，不小心感冒了怎么治?,1
5232,感冒,宝宝流清鼻涕，吃什么药好？,宝宝流清鼻涕打喷嚏注意不要受凉？,0
4771,感冒,请问孕妇感冒能吃什么药？,怀孕期间感冒推荐吃什么药,1
5768,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒怎么办？,0
6127,感冒,11个月的宝宝老是流鼻涕怎么办,宝宝11个月了，老是流鼻涕有什么办法,1
4730,感冒,怀孕感冒了怎么办？？？,怀孕感冒了该咋办？？？,1
5342,感冒,感冒一直流鼻涕怎么回事,感冒一直流鼻涕应该注意什么,0
1337,感冒,感冒鼻子闻不到味道是怎么回事,感冒鼻子闻不到味道能吃刺激性食物吗,0
4695,感冒,小孩长期流鼻涕是怎么回事？,小孩老是流鼻涕是什么原因？,1
1088,感冒,孕妇感冒能喝可乐姜汤吗,孕妇感冒能不能喝可乐姜汤,1
4490,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物的影响有哪些,1
5081,感冒,宝宝流鼻涕是感冒了吗？,小孩子流鼻涕是不是感冒的症状？,1
5801,感冒,感冒后喉咙有痰怎么办？,感冒后喉咙有痰如何处理？,1
5121,感冒,小孩感冒发热吃药好还是打针好？,小孩感冒发热建议吃药还是打针,1
4700,感冒,六个月的宝宝有点流鼻涕怎么办？,六个月的宝宝有点流鼻涕如何是好？,1
4637,感冒,哺乳期腹股沟淋巴结肿大怎么办,腹股沟淋巴结肿大是淋巴结炎吗,0
5475,感冒,感冒引起头痛是什么原因,怎么定义偏头痛？,0
5416,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏该咋办,1
5832,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻涕堵住了鼻子，鼻子不通怎么办才好？,1
4629,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
4557,感冒,哺乳期感冒吃什么药能好？,哺乳期的妈妈感冒可以喝清热解毒口服液？,0
4926,感冒,怀孕五个多月感冒了怎么办,怀孕五个多月感冒怎么做好,1
5142,感冒,宝宝有透明粘鼻涕怎么办,宝宝有透明粘鼻涕是感冒吗,0
4523,感冒,不到5岁小孩老是感冒怎么办？,小孩老是感冒可以打预防针吗,0
5975,感冒,妈妈感冒了可以喂母乳吗,妈妈应该怎么护理宝宝,0
5792,感冒,感冒引起耳朵疼怎么办？,感冒引发耳朵疼该怎么做？,1
1254,感冒,怀孕期间感冒了，感冒怎么办？,怀孕期间感冒了，感冒该怎么处理？,1
5899,感冒,来月经时能不能吃感冒药,来月经吃退烧药有什么影响,0
5854,感冒,早产儿感冒怎么办,孕妇感冒怎样预防,0
5594,感冒,感冒了脸浮肿是怎么回事,感冒了脸浮肿需要做检查吗,0
5111,感冒,要是孕妇感冒了吃什么好？？,吃什么对孕妇感冒好,1
4550,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻子不通气打喷嚏流鼻涕该怎么办？,1
1007,感冒,孩子感冒吃什么药好呢？,孩子感冒了要注意哪些方面？,0
4864,感冒,宝宝为什么老是流鼻涕?,宝宝流鼻涕小妙招,0
5841,感冒,感冒了流鼻涕和流眼泪怎么办,感冒了流鼻涕和流眼泪该怎么做才好？,1
5754,感冒,什么药治感冒最好最快？,感冒有什么症状？,0
5706,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒能打点滴吗？,1
5273,感冒,感冒了吃药时可以喝茶叶水吗？,感冒了吃药时多喝白开水有效吗,0
4827,感冒,感冒可以喝龙牡壮骨颗粒吗,经常感冒影响钙吸收吗,0
5411,感冒,一直流鼻涕打喷嚏怎么办,老是流鼻涕打喷嚏怎么办？,1
4921,感冒,孕妇感冒最快治疗方法有什么,怀孕期间感冒了，快速高效的治疗方法有哪几种,1
4436,感冒,婴儿流鼻涕流眼泪是什么感冒,婴儿流鼻涕流眼泪是风寒感冒吗,1
5190,感冒,小孩子老是感冒该怎么办啊？,小孩子为什么老是感冒,1
4873,感冒,宝宝为什么老是流鼻涕?,宝宝老是流鼻涕是感冒吗?,0
5069,感冒,哺乳期感冒可以吃感冒药吗？,哺乳期感冒可以吃阿莫西林吗？,0
4608,感冒,一来月经就感冒是怎么回事,多补充维生素可以预防感冒吗,0
5381,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕伴有咳嗽，咳嗽有痰，该怎么治疗？,1
4659,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
4808,感冒,孕妇感冒了能喝板蓝根吗？,孕妇感冒喝板蓝根有副作用吗,0
1197,感冒,得了感冒可以怎么快速治好呀？,感冒了咳嗽得很厉害，可以喝冰水吗？,0
6094,感冒,来月经感冒了可以打针吗,来月经感冒了不流鼻涕是鼻炎吗,0
4952,感冒,新康泰克通气鼻贴孕妇能用吗?,新康泰克通气鼻贴对孕妇的副作用,0
4402,感冒,请问病毒性感冒症状有哪些？,病毒性感冒必须用抗病毒的药吗？,0
5851,感冒,早产儿感冒怎么办,早产儿感冒了要怎么治,1
1051,感冒,6个月宝宝流鼻涕可以打疫苗吗,宝宝流鼻涕为什么不能打疫苗,0
4423,感冒,五十天宝宝突然吐奶严重，是不是感冒了,受凉会导致宝宝突然吐奶严重吗,0
976,感冒,35天婴儿感冒了怎么办,35天婴儿感冒了能吃消炎药吗,0
5543,感冒,宝宝打喷嚏流鼻涕吃什么药好得快,宝宝打喷嚏流鼻涕不吃药有好办法吗？,0
6099,感冒,十一岁孩子感冒流鼻涕怎么办,十一岁孩子感冒流鼻涕会不会是鼻炎,0
4577,感冒,哺乳期感冒吃什么药能好？,哺乳期妈妈感冒需要服用抗生素吗,0
1154,感冒,藿香正气口服液和感冒药能一起用吗,藿香正气口服液和感冒药混合吃行吗,1
4671,感冒,吃感冒药会影响月经推迟吗,吃感冒药会不会影响月经推迟,1
4658,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
5350,感冒,怀孕26周了，感冒可以喝生姜水吗？,怀孕26周了，感冒了生姜水可以喝吗,1
999,感冒,孕妇感冒对宝宝有影响吗,怀孕的妈妈感冒能影响到宝宝吗,1
5401,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了怎么处理？,1
5861,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了可不可以吃感冒药？,1
1262,感冒,孕妇伤风感冒怎么办啊？,孕妇风热感冒怎么好得快？,0
6213,感冒,鼻子不通，流鼻涕，不头痛怎么办,鼻子不通，流鼻涕，不头痛是感冒的症状吗,0
4752,感冒,九个月宝宝流鼻涕怎么办,九个月宝宝流鼻涕能打针吗,0
6201,感冒,感冒好了后鼻孔里都是黄浓鼻涕怎么办,感冒好了后鼻孔里都是黄浓鼻涕是咋回事,1
5940,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕了不能吃感冒药和消炎药？,0
5684,感冒,怀孕感冒可以喝板蓝根吗,用什么牌子的板蓝根较好？,0
5747,感冒,感冒咽喉肿痛吃什么药好得快,感冒咽喉肿痛吃什么药管用？,1
4625,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大需要怎么治,1
5032,感冒,感冒挂什么科外科还是内科,感冒流鼻涕输液可以吗？,0
4948,感冒,藿香正气口服液和感冒药一样吗,藿香正气口服液治疗感冒吗,0
5017,感冒,感冒鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕是那种感冒,0
6209,感冒,今年冬天经常感冒怎么办呢,冬天经常感冒可以吃维生素提高免疫力吗,0
5939,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕初期吃感冒药或其他药会怎么样呢？,0
5711,感冒,小孩肠胃感冒怎么办什么症状,儿童肠胃感冒该怎么办症状是什么？,1
5557,感冒,感冒了怎么办才能好的快一些呢？,有什么方法能让感冒好的快一些呢,1
5306,感冒,感冒了还能给孩子喂奶吗???,感冒了可以给宝宝喂奶吗？,1
5348,感冒,怀孕26周了，感冒可以喝生姜水吗？,感冒喝红糖姜汤水和吃冰糖炖梨有用吗？,0
1060,感冒,哺乳期感冒怎么办最有效,哺乳期鼻塞最有效的办法是什么,0
4575,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃什么药？,1
1212,感冒,小孩子经常的流鼻涕怎么办,孩子咳嗽怎么办？吃什么好？,0
5642,感冒,四岁小孩感冒头疼怎么办好？,小孩感冒头疼感冒发烧如何处理？,1
5082,感冒,宝宝流鼻涕是感冒了吗？,宝宝流鼻涕是鼻炎吗,0
5029,感冒,感冒挂什么科外科还是内科,感冒期间能做外科手术吗,0
5491,感冒,全身无力酸痛没劲是怎么回事？感冒了吗？,为什么会全身无力酸痛没劲。是感冒的前兆吗？,1
5186,感冒,感冒嗓子疼的厉害怎么办？,感冒嗓子疼的厉害有什么办法？,1
1230,感冒,很容易感冒是怎么回事？,特别难受，感冒吃什么好？,0
6222,感冒,怀孕26周多感冒了怎么办?,怀孕26周多感冒了可以服用抗病毒药吗,0
5496,感冒,全身无力酸痛没劲是怎么回事？感冒了吗？,全身无力酸痛没劲是怎么回事？是不是感冒了,1
5611,感冒,因为感冒声音沙哑怎么办,因为感冒声音沙哑如何是好,1
1233,感冒,很容易感冒是怎么回事？,经常容易感冒是咋回事,1
4480,感冒,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕怎样治疗,1
5743,感冒,宝宝老是流鼻涕，咋办？,流鼻涕有什么药管用？,0
4947,感冒,藿香正气口服液和感冒药一样吗,藿香正气口服液和感冒药能一起服用吗,0
4822,感冒,感冒可以喝龙牡壮骨颗粒吗,感冒后喝龙牡壮骨颗粒好的快吗,0
4901,感冒,怀孕前期感冒了怎么办？？？,怀孕前期感冒了用什么办法？？？,1
1284,感冒,怀孕期间吃了感冒药会不会影响胎儿,怀孕期间能吃感冒药吗,1
5291,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，可以按那些穴位,1
5182,感冒,感冒嗓子疼的厉害怎么办？,感冒嗓子疼的厉害吃什么消炎药？,0
6101,感冒,宝宝血常规怎么看出来感冒,宝宝感冒发烧的血常规怎么看,1
5294,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，能喝冰糖雪梨水吗,0
5753,感冒,什么药治感冒最好最快？,感冒怎么治?,0
1265,感冒,"我感冒引起的嗓子哑,怎么办?",喉咙哑，感冒了，喝什么好？,0
5955,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期发烧了，还能给宝宝吃奶吗,0
968,感冒,两种感冒药混吃会要命吗,两种感冒药能混吃吗,1
4701,感冒,六个月的宝宝有点流鼻涕怎么办？,六个月的宝宝有点流鼻涕采取什么办法？,1
5338,感冒,感冒一直流鼻涕怎么回事,感冒流鼻涕这种情况能喝牛奶吗？,0
1067,感冒,哺乳期感冒怎么办最有效,哺乳期感冒发烧打点滴行吗,0
5446,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕打喷嚏如何是好,1
5799,感冒,八个月的宝宝流鼻涕怎么办,宝宝老是流鼻涕是不是得了鼻炎？,0
5593,感冒,感冒了脸浮肿是怎么回事,感冒了脸浮肿会是过敏吗,0
5471,感冒,感冒引起头痛是什么原因,感冒就头疼是什么原因引起？,1
5785,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,宝宝鼻塞流鼻涕多久能好？,0
5502,感冒,怀孕四个月，感冒了，能喝红糖姜水吗？,怀孕期间感冒了能喝红糖姜水吗？,1
4639,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大对孩子有影响吗,0
5079,感冒,宝宝流鼻涕是感冒了吗？,宝宝流鼻涕注意保暖多喝水可以吗？,0
5318,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通需要吃什么药,0
5033,感冒,感冒挂什么科外科还是内科,感冒鼻塞流鼻涕有什么方法,0
5210,感冒,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛能吃什么药,1
5991,感冒,怀孕2个月感冒了，怎么办啊？,怀孕2个月感冒了有什么办法,1
4928,感冒,怀孕五个多月感冒了怎么办,怀孕五个多月感冒最快治疗方法是什么,0
6223,感冒,三个月宝宝鼻子呼呼响没看到鼻涕咋回事,三个月宝宝鼻子呼呼响没看到鼻涕是什么原因,1
5440,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒是不是抵抗力变差了,0
5622,感冒,肺力咳合剂（健兴）适合什么样的人群服用,什么样的人群可以服用肺力咳合剂（健兴）,1
1237,感冒,很容易感冒是怎么回事？,容易感冒需要注意什么,0
1251,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕能打预防针吗,0
5270,感冒,感冒了吃药时可以喝茶叶水吗？,感冒了吃药时能喝茶叶水吗？,1
5577,感冒,孕妇可以吃的感冒药有哪些牌子,什么样的感冒药孕妇可以吃？,1
1207,感冒,病毒性感冒一般几天能好,病毒性感冒是什么引起的,0
4634,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大挂什么科,0
1009,感冒,孩子感冒吃什么药好呢？,孩子感冒需要吃什么药？,1
5303,感冒,怀孕40周，感冒怎么办？,怀孕40周可以做哪些运动,0
5944,感冒,打喷嚏流清涕是什么感冒,流清涕是风寒还是风热,0
5679,感冒,孩子感冒了，一天要吃几次药？,宝宝感冒了能吃柚子吗？,0
1034,感冒,怀孕期间感冒了可以吃感冒药吗,怀孕后能吃感冒药吗,1
5590,感冒,感冒了脸浮肿是怎么回事,感冒后脸浮肿几天能好？,0
5490,感冒,普通感冒跟病毒性感冒的区别,普通感冒需要吃药吗,0
6161,感冒,怀孕初期会有感冒症状吗,怀孕初期能有感冒症状吗,1
5090,感冒,孕妇感冒可以喝小柴胡颗粒吗,孕妇感冒可不可以喝小柴胡颗粒,1
5620,感冒,肺力咳合剂（健兴）适合什么样的人群服用,咳嗽一直不好该吃什么药？,0
6102,感冒,宝宝血常规怎么看出来感冒,宝宝感冒的血常规应该咋看,1
6185,感冒,"怀孕初期吃了感冒药,孩子能要吗",怀孕初期感冒了能吃头孢类要吗,0
4705,感冒,六个月的宝宝有点流鼻涕怎么办？,六个月的宝宝有点流鼻涕怎么治？,1
5568,感冒,小孩子一直打喷嚏是不是感冒了？,小孩感冒打预防针会怎么样？,0
5166,感冒,一岁半的小孩不感冒老是流鼻涕怎么办呀,一岁半的小孩不感冒老是流鼻涕怎样治疗,1
1035,感冒,怀孕期间感冒了可以吃感冒药吗,怀孕两周吃药有影响吗,0
5865,感冒,哺乳期感冒了能吃感冒药吗,哺乳期不吃了感冒药怎么办？,0
6130,感冒,11个月的宝宝老是流鼻涕怎么办,11个月的宝宝老是流鼻涕能喝姜糖水吗,0
5898,感冒,来月经时能不能吃感冒药,感冒药注意事项是什么,0
4962,感冒,孕妇感冒了吃什么好的快,孕妇发烧了吃什么药才好,0
998,感冒,孕妇感冒对宝宝有影响吗,怀孕的妈妈感冒对宝宝有什么影响吗,1
4612,感冒,吃感冒药后喝酒会有什么后果,吃退烧药后能不能喝酒,0
5906,感冒,感冒不吃药能好吗？,不吃药多喝水感冒能好吗,1
6120,感冒,胃肠型感冒，吐过，就是感冒了吗,胃肠型感冒能吃止泻药吗,0
1226,感冒,怀孕期间感冒可以喝姜汤吗？,怀孕期间感冒怎么办,0
5218,感冒,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛是上火还是病毒感染,0
1229,感冒,很容易感冒是怎么回事？,特别容易感冒是为什么？,1
5309,感冒,感冒了还能给孩子喂奶吗???,宝宝感冒了可以喝冰糖水吗？,0
6064,感冒,5岁小孩感冒流鼻涕咳嗽吃什么药物,5岁小孩流鼻涕咳嗽是不是肺炎,0
5848,感冒,感冒了怎样区分冷感还是热感啊,热感冒冷感冒有什么症状？,0
4365,感冒,一般感冒药吃多了会导致月经推迟吗？,经常吃感冒药会引起月经推迟吗？,1
4985,感冒,孕妇8个月可以吃四季感冒片吗,怀孕八个月能不能吃四季感冒片,1
4535,感冒,感冒打预防针有什么影响,感冒打预防针有什么危害,1
4987,感冒,孕妇8个月可以吃四季感冒片吗,孕妇经常感冒对胎儿有影响吗,0
6253,感冒,擤鼻涕的时候感觉耳朵里面出气似的咋回事,擤鼻涕的时候感觉耳朵堵了怎么办,0
5258,感冒,感冒流鼻涕头疼发热全身出虚汗怎么办,头疼发热全身出虚汗是感冒的症状吗,0
6677,上呼吸道感染,上呼吸道感染引起感冒嗓子发炎有痰怎么办,上呼吸道感染能不能吃阿莫西林,0
7323,上呼吸道感染,痰多但不咳漱能吃复方桔梗怯咳片吗,不咳嗽但是有痰可以吃复方桔梗怯咳片,1
6411,上呼吸道感染,8个月宝宝高烧39度怎么办,13个月宝宝发烧39度怎么办？,0
7248,上呼吸道感染,信韦灵利巴韦林气雾剂的作用效果大吗,信韦灵利巴韦林气雾剂的效果好吗,1
7177,上呼吸道感染,发烧了喝巨能清热解毒口服液有副作用,巨能清热解毒口服液的用法用量是什么,0
6533,上呼吸道感染,鼻息肉会带来哪些危害？,鼻息肉会有什么的危害？,1
6507,上呼吸道感染,宝宝2岁上呼吸道感染反复发烧该怎么办,2岁多宝宝上呼吸道感染反复发烧头疼怎么办,0
6867,上呼吸道感染,宫颈肥大腥臭味怎么办？,引产后来月经血崩对身体有哪些伤害？,0
7629,上呼吸道感染,顺尔宁孟鲁司特钠颗粒的效果如何,顺尔宁孟鲁司特钠颗粒治疗过敏性鼻炎效果如何,1
6436,上呼吸道感染,新生儿上呼吸道感染症状？,新生儿上呼吸道感染怎么办,0
7494,上呼吸道感染,总是干咳晚上比较严重用哪种药物可以康复,晚上干咳很严重吃什么药可以快速康复,1
7747,上呼吸道感染,消炎止痛服用众生丸有用吗,服用众生丸有什么要注意的？,0
7606,上呼吸道感染,小儿咳喘灵口服液怎么样有什么效果,儿童服用咳喘灵口服液一天几次,0
7477,上呼吸道感染,我家宝宝俩月了鼻塞连着喝了九包护彤有用吗,护彤为什么被禁用了,0
6353,上呼吸道感染,小儿上呼吸道感染的原因有哪些？,小儿上呼吸道感染可以用哪些药？,0
7498,上呼吸道感染,高血压患者服用伤风停胶囊治疗伤风感冒可以吗,高血压患者伤风感冒用伤风停胶囊有危险吗,1
1599,上呼吸道感染,乐达非热毒平颗粒用了之后会皮肤痒吗,乐达非热毒平颗粒有什么不良反应吗,0
6597,上呼吸道感染,服用阿莫西林胶囊应注意什么,阿莫西林的保质期是多久,0
6413,上呼吸道感染,经常上呼吸道发炎怎么办,上呼吸道经常发炎怎么办？,1
7167,上呼吸道感染,石家庄清热解毒软胶囊效果好吗,吃石家庄清热解毒软胶囊忌辛辣油腻生冷食物吗,0
1696,上呼吸道感染,业锐冠心丹参滴丸能长期服用吗,儿童可以服用业锐冠心丹参滴丸吗,0
6566,上呼吸道感染,细菌性上呼吸道感染是否可服抗病毒口服液,抗病毒口服液多大的孩子可以喝,0
7116,上呼吸道感染,强力止咳宁胶囊能和阿莫西林胶囊一起吃吗,急慢性支气管炎可以服用强力止咳宁胶囊吗,0
6539,上呼吸道感染,鼻息肉会带来哪些危害？,鼻息肉都有什么危害,1
1415,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇吃阿莫西林胶囊要配合什么药吃,0
1521,上呼吸道感染,经常感冒是上呼吸道感染了吗,经常感冒喝中药可以吗,0
6780,上呼吸道感染,阴囊发凉有潮湿现象晚上感觉明显怎么办？,阴囊发凉有潮湿现象晚上感觉明显是什么原因？,0
1686,上呼吸道感染,众生丸饭后使用吗服用是需要注意什么呢,儿童可以服用众生丸吗,0
6471,上呼吸道感染,上呼吸道感染的治疗方法,急性上呼吸道感染的治疗方法,0
7694,上呼吸道感染,金果饮冬天嗓子疼咽炎喝着效果好吗,冬天嗓子疼咽炎喝金果饮管用不？,1
6331,上呼吸道感染,30周孕妇上呼吸道感染怎么办？,30周孕妇上呼吸道感染如何治疗？,1
7009,上呼吸道感染,长江阿奇霉素分散片治疗咽炎的作用如何呢,长江阿奇霉素分散片治疗咽炎的效果好吗,1
6912,上呼吸道感染,克拉霉素缓释片是在中午吃的吗？,孕妇可以吃克拉霉素缓释片吗,0
6354,上呼吸道感染,小儿上呼吸道感染的原因有哪些？,小儿上呼吸道感染可以预防吗？,0
7650,上呼吸道感染,孕妇有上呼吸道感染可以服用化痰消咳片吗,化痰消咳片是中药还是西药,0
7668,上呼吸道感染,咳嗽喉咙有痰去了医院医院开了回春散可以吗,回春散可以治疗咳嗽痰多吗,1
1466,上呼吸道感染,上呼吸道感染引发中耳炎该如何治疗呢,上呼道感染和中耳炎有关系吗,0
6646,上呼吸道感染,孩子上呼吸道感染引起反复发烧是什么原因,孩子上呼吸道感染怎么办,0
7456,上呼吸道感染,兆康金莲花胶囊的价格到底是多少,兆康金莲花胶囊和金银花的功效一样吗,0
1436,上呼吸道感染,宝宝上呼吸道感染发烧几天能好,宝宝导致发烧的原因是什么,0
1516,上呼吸道感染,小孩患上呼吸道感染怎么办,上呼吸道感染患者不能吃什么,0
7491,上呼吸道感染,感冒了可以同时吃阿莫西林胶囊和感叹号吗,感叹号和白加黑哪个效果好,0
6927,上呼吸道感染,为什么早上起床感觉呼吸困难，胸口闷,起床感觉呼吸困难，胸口闷是不是肺炎,0
7267,上呼吸道感染,喝香雪牌抗病毒口服液会不会有什么危害的啊,抗病毒口服液是治疗呼吸道疾病的常用药吗,0
